#wvl [um]        modulation
3.63636364       0.0240449294      
3.6350418        0.0241965058      
3.63372093       0.0242563318      
3.63240102       0.0242396725      
3.63108206       0.0241792901      
3.62976407       0.0240097837      
3.62844702       0.0242415429      
3.62713094       0.0243550167      
3.62581581       0.0242259321      
3.62450163       0.0244269694      
3.62318841       0.0240079231      
3.62187613       0.0241189737      
3.62056481       0.0239430177      
3.61925443       0.0241034967      
3.61794501       0.0241234098      
3.61663653       0.0244223169      
3.61532899       0.0240293775      
3.61402241       0.0241426148      
3.61271676       0.0241022241      
3.61141206       0.0240899768      
3.6101083        0.0242486339      
3.60880549       0.0240219672      
3.60750361       0.0240348878      
3.60620267       0.023997164       
3.60490267       0.0240239832      
3.6036036        0.0241968724      
3.60230548       0.0240556438      
3.60100828       0.0241553353      
3.59971202       0.0240705241      
3.5984167        0.0239845275      
3.5971223        0.0241358998      
3.59582884       0.0239540976      
3.5945363        0.0241523832      
3.5932447        0.0244545414      
3.59195402       0.0241073972      
3.59066427       0.024149975       
3.58937545       0.0240594286      
3.58808755       0.0239799869      
3.58680057       0.0244278378      
3.58551452       0.0243203072      
3.58422939       0.0241844194      
3.58294518       0.0242576773      
3.58166189       0.0240290193      
3.58037952       0.023998471       
3.57909807       0.0240689465      
3.57781753       0.0241029081      
3.57653791       0.024244847       
3.57525921       0.0240888746      
3.57398142       0.024109572       
3.57270454       0.0245725663      
3.57142857       0.0242095296      
3.57015352       0.0242064701      
3.56887937       0.0240340266      
3.56760614       0.024063647       
3.56633381       0.024012041       
3.56506239       0.0240891915      
3.56379187       0.0241505085      
3.56252227       0.0243478744      
3.56125356       0.0243186549      
3.55998576       0.0242183234      
3.55871886       0.0243649796      
3.55745286       0.0242415841      
3.55618777       0.0240343385      
3.55492357       0.0241144422      
3.55366027       0.0241391229      
3.55239787       0.0243268156      
3.55113636       0.024375514       
3.54987575       0.0243491149      
3.54861604       0.0240918328      
3.54735722       0.0240361649      
3.54609929       0.0239867441      
3.54484225       0.024131707       
3.54358611       0.024396572       
3.54233085       0.0241865176      
3.54107649       0.0241196715      
3.53982301       0.0241960244      
3.53857042       0.0239531408      
3.53731871       0.0240447985      
3.53606789       0.0239842634      
3.53481796       0.0240367119      
3.5335689        0.0245132236      
3.53232073       0.0241436249      
3.53107345       0.0240881605      
3.52982704       0.0243985097      
3.52858151       0.0241421292      
3.52733686       0.0244962721      
3.52609309       0.0244338856      
3.52485019       0.0241860643      
3.52360817       0.0241745047      
3.52236703       0.0241274372      
3.52112676       0.0240480103      
3.51988736       0.0244213635      
3.51864884       0.0241597843      
3.51741119       0.0244982189      
3.5161744        0.0245131083      
3.51493849       0.0240600345      
3.51370344       0.0245148562      
3.51246927       0.0240207918      
3.51123596       0.0240483149      
3.51000351       0.02406304        
3.50877193       0.0240098987      
3.50754121       0.0241330689      
3.50631136       0.0244019574      
3.50508237       0.0240717202      
3.50385424       0.0240834581      
3.50262697       0.0240494995      
3.50140056       0.0241335807      
3.50017501       0.0241961427      
3.49895031       0.0241228816      
3.49772648       0.0245479767      
3.4965035        0.0241457197      
3.49528137       0.0242303014      
3.4940601        0.0240710188      
3.49283968       0.0241327052      
3.49162011       0.0243604705      
3.4904014        0.0242988645      
3.48918353       0.0240886034      
3.48796652       0.0241659433      
3.48675035       0.0241599444      
3.48553503       0.0241692711      
3.48432056       0.0240953016      
3.48310693       0.0242013894      
3.48189415       0.0241746019      
3.48068221       0.0243318689      
3.47947112       0.0241672939      
3.47826087       0.0243989929      
3.47705146       0.0242533557      
3.47584289       0.0241068617      
3.47463516       0.0242356045      
3.47342827       0.0241374988      
3.47222222       0.0241272646      
3.47101701       0.0241885094      
3.46981263       0.024085075       
3.46860909       0.0242419599      
3.46740638       0.0242885897      
3.46620451       0.0241965311      
3.46500347       0.024597974       
3.46380326       0.0241052219      
3.46260388       0.0241424667      
3.46140533       0.0240018528      
3.46020761       0.024160482       
3.45901072       0.0243422462      
3.45781466       0.0240597414      
3.45661943       0.0241987094      
3.45542502       0.024245498       
3.45423143       0.0244589419      
3.45303867       0.0241974322      
3.45184674       0.0243916022      
3.45065562       0.0242452049      
3.44946533       0.0240923856      
3.44827586       0.023997673       
3.44708721       0.0242550582      
3.44589938       0.0239718792      
3.44471237       0.0241665435      
3.44352617       0.0242732721      
3.44234079       0.0239815453      
3.44115623       0.0242992893      
3.43997248       0.0241005932      
3.43878955       0.0242663349      
3.43760743       0.0240635316      
3.43642612       0.0241414154      
3.43524562       0.0244308885      
3.43406593       0.0242123365      
3.43288706       0.0241071716      
3.43170899       0.0241572983      
3.43053173       0.0240586333      
3.42935528       0.0242008818      
3.42817964       0.0241818032      
3.4270048        0.0241374411      
3.42583076       0.0246169545      
3.42465753       0.0243626211      
3.42348511       0.024221265       
3.42231348       0.0242085931      
3.42114266       0.0244206381      
3.41997264       0.0242170081      
3.41880342       0.0241785085      
3.417635         0.0242663749      
3.41646737       0.0241748031      
3.41530055       0.0241333484      
3.41413452       0.0244420872      
3.41296928       0.0241337503      
3.41180484       0.0240389721      
3.4106412        0.0241474069      
3.40947835       0.0242949156      
3.40831629       0.0241877845      
3.40715503       0.0240198705      
3.40599455       0.0243370765      
3.40483487       0.0242474213      
3.40367597       0.0245768245      
3.40251786       0.0240634998      
3.40136054       0.0245670041      
3.40020401       0.0242252769      
3.39904827       0.02453251        
3.39789331       0.0243442847      
3.39673913       0.0243647843      
3.39558574       0.0241467225      
3.39443313       0.0244021818      
3.3932813        0.0246804951      
3.39213026       0.0242951422      
3.39097999       0.0241878757      
3.38983051       0.0241947391      
3.3886818        0.0241182716      
3.38753388       0.0240602365      
3.38638673       0.0241673544      
3.38524035       0.0244240794      
3.38409475       0.0242816456      
3.38294993       0.0242980382      
3.38180588       0.0246681742      
3.38066261       0.0243783796      
3.37952011       0.0241004362      
3.37837838       0.0242114858      
3.37723742       0.0243356752      
3.37609723       0.0241570167      
3.37495781       0.0246133112      
3.37381916       0.0240030606      
3.37268128       0.0246172533      
3.37154417       0.0247749102      
3.37040782       0.0240733329      
3.36927224       0.0245315386      
3.36813742       0.024301883       
3.36700337       0.0240116035      
3.36587008       0.0241783479      
3.36473755       0.0241605752      
3.36360579       0.0244164112      
3.36247478       0.0245164522      
3.36134454       0.02439076        
3.36021505       0.0242411114      
3.35908633       0.0241194412      
3.35795836       0.0243605663      
3.35683115       0.0243898426      
3.3557047        0.0241934845      
3.354579         0.0241582679      
3.35345406       0.0245373281      
3.35232987       0.0240940572      
3.35120643       0.0241059329      
3.35008375       0.0239521754      
3.34896182       0.0240354806      
3.34784064       0.0245274976      
3.34672021       0.0240115224      
3.34560054       0.0243863204      
3.34448161       0.0240930574      
3.34336342       0.0242161667      
3.34224599       0.0243273933      
3.3411293        0.0242087407      
3.34001336       0.0242647998      
3.33889816       0.0241499944      
3.33778371       0.0243572781      
3.33667          0.0242136776      
